PRCE_REG_YMD,PDLT_CODE,PDLT_NM,AMNT_RAIN,AVG_TEMP_C,total_SunL,Quantity,PDLT_PRCE
20230905,214,상추,0,28.5,19.14,71803,10143.75
20230905,223,오이,0,28.5,19.14,325087.49,954
20230905,224,호박,0,28.5,19.14,258165.53,2065
20230905,225,토마토,0,28.5,19.14,122043.71,6580
20230905,232,당근,0,28.5,19.14,222186,2710
20230905,245,양파,0,28.5,19.14,940863,1366.666667
20230905,411,사과,0,28.5,19.14,215132,8610
20230906,151,고구마,0,27.9,22.64,158950,3430
20230906,152,감자,0,27.9,22.64,300049,2215
20230906,211,배추,0,27.9,22.64,764977,1830
20230906,214,상추,0,27.9,22.64,74236,10331.25
20230906,223,오이,0,27.9,22.64,338665.08,759
20230906,224,호박,0,27.9,22.64,274824.9,2125
20230906,225,토마토,0,27.9,22.64,128505.4,6960
20230906,232,당근,0,27.9,22.64,205490,2710
20230906,245,양파,0,27.9,22.64,896980,1366.666667
20230906,411,사과,0,27.9,22.64,210217.4,8680
20230907,151,고구마,0,26.3,24.56,146710,3430
20230907,152,감자,0,26.3,24.56,338852,2215
20230907,211,배추,0,26.3,24.56,797092,1750
20230907,214,상추,0,26.3,24.56,73828.5,10956.25
20230907,223,오이,0,26.3,24.56,321075.75,817.75
20230907,224,호박,0,26.3,24.56,277350.09,1806.25
20230907,225,토마토,0,26.3,24.56,110683.2,6480
20230907,232,당근,0,26.3,24.56,176840,2710
20230907,245,양파,0,26.3,24.56,788249,1366.666667
20230907,411,사과,0,26.3,24.56,239083,8150
20230908,151,고구마,0,25.3,24.13,157982,3200
20230908,152,감자,0,25.3,24.13,354193,2100
20230908,211,배추,0,25.3,24.13,836778,1610
20230908,214,상추,0,25.3,24.13,77201,10925
20230908,223,오이,0,25.3,24.13,321487.64,850.25
20230908,224,호박,0,25.3,24.13,251804.2,2046.25
20230908,225,토마토,0,25.3,24.13,140064.6,6760
20230908,232,당근,0,25.3,24.13,169470,2733.333333
20230908,245,양파,0,25.3,24.13,668475.6,1366.666667
20230908,411,사과,0,25.3,24.13,188198,8010
20230911,151,고구마,0,25.5,14.79,229911,2930
20230911,152,감자,0,25.5,14.79,418631,1950
20230911,211,배추,0,25.5,14.79,793907,1790
20230911,214,상추,0,25.5,14.79,102686.5,9675
20230911,223,오이,0,25.5,14.79,582484.24,587.75
20230911,224,호박,0,25.5,14.79,372358.58,1637.5
20230911,225,토마토,0,25.5,14.79,209982.4,5800
20230911,232,당근,0,25.5,14.79,232016,2953.333333
20230911,245,양파,0,25.5,14.79,1031116,1273.333333
20230911,411,사과,0,25.5,14.79,220378.2,8010
20230912,151,고구마,0,25.7,12.52,163980,2930
20230912,152,감자,0,25.7,12.52,242768,1950
20230912,211,배추,0,25.7,12.52,858256.5,1790
20230912,214,상추,0,25.7,12.52,83456.9,9562.5
20230912,223,오이,0,25.7,12.52,398823.05,604.25
20230912,224,호박,0,25.7,12.52,286038.82,1631.25
20230912,225,토마토,0,25.7,12.52,149218.54,6000
20230912,232,당근,0,25.7,12.52,201500,2953.333333
20230912,245,양파,0,25.7,12.52,939732,1273.333333
20230912,411,사과,0,25.7,12.52,198314,7760
20230913,151,고구마,15.9,22.1,3.35,183900,2930
20230913,152,감자,15.9,22.1,3.35,255941,1950
20230913,211,배추,15.9,22.1,3.35,827294,1850
20230913,214,상추,15.9,22.1,3.35,89400,8587.5
20230913,223,오이,15.9,22.1,3.35,392406.32,560
20230913,224,호박,15.9,22.1,3.35,288927.44,1693.75
20230913,225,토마토,15.9,22.1,3.35,187787.6,5020
20230913,232,당근,15.9,22.1,3.35,264223,2953.333333
20230913,245,양파,15.9,22.1,3.35,1009995,1233.333333
20230913,411,사과,15.9,22.1,3.35,189281.6,7760
20230914,151,고구마,0,23.4,13.7,189580,2930
20230914,152,감자,0,23.4,13.7,221772,1950
20230914,211,배추,0,23.4,13.7,722875.5,1790
20230914,214,상추,0,23.4,13.7,91294,8400
20230914,223,오이,0,23.4,13.7,348827.41,555
20230914,224,호박,0,23.4,13.7,299897.97,1852.5
20230914,225,토마토,0,23.4,13.7,130994.23,5020
20230914,232,당근,0,23.4,13.7,178145,2953.333333
20230914,245,양파,0,23.4,13.7,798899.5,1233.333333
20230914,411,사과,0,23.4,13.7,206764,8570
20230915,151,고구마,2.1,22.3,5.35,152590,2930
20230915,152,감자,2.1,22.3,5.35,191420,1950
20230915,211,배추,2.1,22.3,5.35,601807,1970
20230915,214,상추,2.1,22.3,5.35,103847,7025
20230915,223,오이,2.1,22.3,5.35,333879.25,560
20230915,224,호박,2.1,22.3,5.35,286926.93,1921.25
20230915,225,토마토,2.1,22.3,5.35,173977.03,5020
20230915,232,당근,2.1,22.3,5.35,185540,3276.666667
20230915,245,양파,2.1,22.3,5.35,703789,1233.333333
20230915,411,사과,2.1,22.3,5.35,235961,9700
20230918,151,고구마,0,24.7,13.83,191880,2600
20230918,152,감자,0,24.7,13.83,262285,1800
20230918,211,배추,0,24.7,13.83,1100653,2070
20230918,214,상추,0,24.7,13.83,113406,5687.5
20230918,223,오이,0,24.7,13.83,513593.47,481.75
20230918,224,호박,0,24.7,13.83,393304.18,1756.25
20230918,225,토마토,0,24.7,13.83,198360.39,5580
20230918,232,당근,0,24.7,13.83,229038,3210
20230918,245,양파,0,24.7,13.83,730766.5,1233.333333
20230918,411,사과,0,24.7,13.83,337963,10040
20230919,151,고구마,0,24.1,8.98,163970,2600
20230919,152,감자,0,24.1,8.98,231295,1800
20230919,211,배추,0,24.1,8.98,1100148.5,2070
20230919,214,상추,0,24.1,8.98,87096,5875
20230919,223,오이,0,24.1,8.98,345457,501.75
20230919,224,호박,0,24.1,8.98,305756.37,1541.25
20230919,225,토마토,0,24.1,8.98,134792,5260
20230919,232,당근,0,24.1,8.98,210931,2920
20230919,245,양파,0,24.1,8.98,960634,1233.333333
20230919,411,사과,0,24.1,8.98,272684,10540
20230920,151,고구마,35.8,20.6,2.53,128089,2600
20230920,152,감자,35.8,20.6,2.53,221388,1800
20230920,211,배추,35.8,20.6,2.53,1129477,2310
20230920,214,상추,35.8,20.6,2.53,83500,7837.5
20230920,223,오이,35.8,20.6,2.53,331366.15,525.5
20230920,224,호박,35.8,20.6,2.53,310892.6,1506.25
20230920,225,토마토,35.8,20.6,2.53,124704.2,5940
20230920,232,당근,35.8,20.6,2.53,243770,2920
20230920,245,양파,35.8,20.6,2.53,907542,1233.333333
20230920,411,사과,35.8,20.6,2.53,279117.5,11050
20230921,151,고구마,0,20.1,13.28,184390,2600
20230921,152,감자,0,20.1,13.28,182120,1800
20230921,211,배추,0,20.1,13.28,783102.5,2430
20230921,214,상추,0,20.1,13.28,81396,7062.5
20230921,223,오이,0,20.1,13.28,279121.15,559.25
20230921,224,호박,0,20.1,13.28,284290.95,1281.25
20230921,225,토마토,0,20.1,13.28,100713.83,6420
20230921,232,당근,0,20.1,13.28,199519,2743.333333
20230921,245,양파,0,20.1,13.28,761045,1233.333333
20230921,411,사과,0,20.1,13.28,246934.3,11050
20230922,151,고구마,0,20.5,20.37,156080,2600
20230922,152,감자,0,20.5,20.37,226295,1800
20230922,211,배추,0,20.5,20.37,738615,2550
20230922,214,상추,0,20.5,20.37,85976,7875
20230922,223,오이,0,20.5,20.37,241211.2,844.25
20230922,224,호박,0,20.5,20.37,259910.85,1678.75
20230922,225,토마토,0,20.5,20.37,87504.4,7300
20230922,232,당근,0,20.5,20.37,193340,2743.333333
20230922,245,양파,0,20.5,20.37,712720.5,1233.333333
20230922,411,사과,0,20.5,20.37,224443.2,9900
20230925,151,고구마,1.9,21.6,11.15,182580,2600
20230925,152,감자,1.9,21.6,11.15,298192,1950
20230925,211,배추,1.9,21.6,11.15,1291591,2150
20230925,214,상추,1.9,21.6,11.15,103968,12231.25
20230925,223,오이,1.9,21.6,11.15,298089.51,1310
20230925,224,호박,1.9,21.6,11.15,385260.31,2066.25
20230925,225,토마토,1.9,21.6,11.15,193012.6,6940
20230925,232,당근,1.9,21.6,11.15,329030,3043.333333
20230925,245,양파,1.9,21.6,11.15,1065035,1233.333333
20230925,411,사과,1.9,21.6,11.15,260656.2,9900
20230926,151,고구마,27.8,19.9,2.33,151430,2600
20230926,152,감자,27.8,19.9,2.33,200952,1950
20230926,211,배추,27.8,19.9,2.33,1200600.5,2430
20230926,214,상추,27.8,19.9,2.33,92037,17756.25
20230926,223,오이,27.8,19.9,2.33,203699.08,1520
20230926,224,호박,27.8,19.9,2.33,278534.4,2373.75
20230926,225,토마토,27.8,19.9,2.33,143721.4,6540
20230926,232,당근,27.8,19.9,2.33,364571,3043.333333
20230926,245,양파,27.8,19.9,2.33,900392,1233.333333
20230926,411,사과,27.8,19.9,2.33,167723.8,9900
20230927,151,고구마,4.4,21.5,6.65,105719,2600
20230927,152,감자,4.4,21.5,6.65,184879,1950
20230927,211,배추,4.4,21.5,6.65,764691.5,2690
20230927,214,상추,4.4,21.5,6.65,103779.1,18450
20230927,223,오이,4.4,21.5,6.65,254278.32,1165
20230927,224,호박,4.4,21.5,6.65,277854.29,2336.25
20230927,225,토마토,4.4,21.5,6.65,212898.2,5300
20230927,232,당근,4.4,21.5,6.65,249892,3043.333333
20230927,245,양파,4.4,21.5,6.65,910447.7,1233.333333
20230927,411,사과,4.4,21.5,6.65,73865.8,9700
20231004,151,고구마,14.7,17.3,12.11,122070,2600
20231004,152,감자,14.7,17.3,12.11,230594,1950
20231004,211,배추,14.7,17.3,12.11,776921,1750
20231004,214,상추,14.7,17.3,12.11,94323,10606.25
20231004,223,오이,14.7,17.3,12.11,269413.96,691.75
20231004,224,호박,14.7,17.3,12.11,231976.28,2171.25
20231004,225,토마토,14.7,17.3,12.11,151655.4,4080
20231004,232,당근,14.7,17.3,12.11,205070,2653.333333
20231004,245,양파,14.7,17.3,12.11,661067.5,1233.333333
20231004,411,사과,14.7,17.3,12.11,60249.8,9300
20231005,151,고구마,0,14.2,19.99,142960,2600
20231005,152,감자,0,14.2,19.99,284193,1950
20231005,211,배추,0,14.2,19.99,745177,1730
20231005,214,상추,0,14.2,19.99,92070.5,9731.25
20231005,223,오이,0,14.2,19.99,247665.15,702.5
20231005,224,호박,0,14.2,19.99,256165.25,2416.25
20231005,225,토마토,0,14.2,19.99,125199.2,4080
20231005,232,당근,0,14.2,19.99,244666,1976.666667
20231005,245,양파,0,14.2,19.99,637651,1320
20231005,411,사과,0,14.2,19.99,83120.8,9300
20231006,151,고구마,0,15.5,17.92,150500,2600
20231006,152,감자,0,15.5,17.92,236647,1950
20231006,211,배추,0,15.5,17.92,654902.5,1910
20231006,214,상추,0,15.5,17.92,89960,8756.25
20231006,223,오이,0,15.5,17.92,244665.5,731.75
20231006,224,호박,0,15.5,17.92,249167.59,2411.25
20231006,225,토마토,0,15.5,17.92,122165.8,4160
20231006,232,당근,0,15.5,17.92,190431,1976.666667
20231006,245,양파,0,15.5,17.92,810590,1396.666667
20231006,411,사과,0,15.5,17.92,87690.8,9300
20231010,151,고구마,0,17.1,18.63,149670,2600
20231010,152,감자,0,17.1,18.63,227978,1950
20231010,211,배추,0,17.1,18.63,713960.8,1830
20231010,214,상추,0,17.1,18.63,94712,8006.25
20231010,223,오이,0,17.1,18.63,184985.1,880.25
20231010,224,호박,0,17.1,18.63,232320.83,2746.25
20231010,225,토마토,0,17.1,18.63,89083.8,4860
20231010,232,당근,0,17.1,18.63,244560,1976.666667
20231010,245,양파,0,17.1,18.63,732887,1396.666667
20231010,411,사과,0,17.1,18.63,132064.4,7780
20231011,151,고구마,0,17.6,17.49,176530,2600
20231011,152,감자,0,17.6,17.49,289347,1950
20231011,211,배추,0,17.6,17.49,696900,1890
20231011,214,상추,0,17.6,17.49,87724,8318.75
20231011,223,오이,0,17.6,17.49,192026.1,879
20231011,224,호박,0,17.6,17.49,253194.43,2508.75
20231011,225,토마토,0,17.6,17.49,75731.6,4860
20231011,232,당근,0,17.6,17.49,197974,1910
20231011,245,양파,0,17.6,17.49,796895,1243.333333
20231011,411,사과,0,17.6,17.49,145939,7390
20231012,151,고구마,0,17.5,14.4,134773,2600
20231012,152,감자,0,17.5,14.4,265039,1950
20231012,211,배추,0,17.5,14.4,583833.5,1930
20231012,214,상추,0,17.5,14.4,90831,8787.5
20231012,223,오이,0,17.5,14.4,182129.04,894
20231012,224,호박,0,17.5,14.4,245396.55,2568.75
20231012,225,토마토,0,17.5,14.4,59245.6,5380
20231012,232,당근,0,17.5,14.4,195450,1910
20231012,245,양파,0,17.5,14.4,736548,1243.333333
20231012,411,사과,0,17.5,14.4,98758.4,6865
20231013,151,고구마,0,17.5,9.14,167850,2600
20231013,152,감자,0,17.5,9.14,249938,1950
20231013,211,배추,0,17.5,9.14,664987,1890
20231013,214,상추,0,17.5,9.14,100114,8162.5
20231013,223,오이,0,17.5,9.14,226069.61,784
20231013,224,호박,0,17.5,9.14,266926.44,2065
20231013,225,토마토,0,17.5,9.14,84248.8,7980
20231013,232,당근,0,17.5,9.14,203920,1910
20231013,245,양파,0,17.5,9.14,714690,1243.333333
20231013,411,사과,0,17.5,9.14,169697.8,7350
20231016,151,고구마,0,14.7,18,243290,2600
20231016,152,감자,0,14.7,18,352551,1950
20231016,211,배추,0,14.7,18,1066296,1430
20231016,214,상추,0,14.7,18,119886,6887.5
20231016,223,오이,0,14.7,18,464785.29,580.25
20231016,224,호박,0,14.7,18,401904.5,1437.5
20231016,225,토마토,0,14.7,18,112864.8,10000
20231016,232,당근,0,14.7,18,200370,1910
20231016,245,양파,0,14.7,18,850347,1243.333333
20231016,411,사과,0,14.7,18,180608.4,7330
20231017,151,고구마,0,13.8,17.85,131543,2600
20231017,152,감자,0,13.8,17.85,291374,1950
20231017,211,배추,0,13.8,17.85,766861.5,1530
20231017,214,상추,0,13.8,17.85,101647,6231.25
20231017,223,오이,0,13.8,17.85,296585.41,586.5
20231017,224,호박,0,13.8,17.85,248246.6,1571.25
20231017,225,토마토,0,13.8,17.85,98631,12200
20231017,232,당근,0,13.8,17.85,165570,1910
20231017,245,양파,0,13.8,17.85,834635,1243.333333
20231017,411,사과,0,13.8,17.85,130533.4,7330
20231018,151,고구마,0,15.7,14.37,152510,2600
20231018,152,감자,0,15.7,14.37,163567,1950
20231018,211,배추,0,15.7,14.37,651719.4,1510
20231018,214,상추,0,15.7,14.37,96806.5,6287.5
20231018,223,오이,0,15.7,14.37,302966.62,551.5
20231018,224,호박,0,15.7,14.37,233724.24,1533.75
20231018,225,토마토,0,15.7,14.37,79860.6,11400
20231018,232,당근,0,15.7,14.37,173380,1986.666667
20231018,245,양파,0,15.7,14.37,656707,1243.333333
20231018,411,사과,0,15.7,14.37,170905.4,7050
20231019,151,고구마,8.2,17,2.88,115180,2600
20231019,152,감자,8.2,17,2.88,196429,1950
20231019,211,배추,8.2,17,2.88,553622,1430
20231019,214,상추,8.2,17,2.88,92273.08,5793.75
20231019,223,오이,8.2,17,2.88,265248.53,507.75
20231019,224,호박,8.2,17,2.88,195702.04,1746.25
20231019,225,토마토,8.2,17,2.88,83324.8,8820
20231019,232,당근,8.2,17,2.88,156820,1986.666667
20231019,245,양파,8.2,17,2.88,744571.2,1243.333333
20231019,411,사과,8.2,17,2.88,137411.8,7050
20231020,151,고구마,0,11.6,17.9,169710,2600
20231020,152,감자,0,11.6,17.9,236479,1950
20231020,211,배추,0,11.6,17.9,428545,1550
20231020,214,상추,0,11.6,17.9,91500.3,5762.5
20231020,223,오이,0,11.6,17.9,283829.84,487.75
20231020,224,호박,0,11.6,17.9,254040.59,1721.25
20231020,225,토마토,0,11.6,17.9,101734.4,8040
20231020,232,당근,0,11.6,17.9,183139,1986.666667
20231020,245,양파,0,11.6,17.9,759397,1243.333333
20231020,411,사과,0,11.6,17.9,154987.4,6990
20231023,151,고구마,0,15.2,12.64,154825,2600
20231023,152,감자,0,15.2,12.64,249808,1950
20231023,211,배추,0,15.2,12.64,642150,1390
20231023,214,상추,0,15.2,12.64,106464,4850
20231023,223,오이,0,15.2,12.64,322851.44,490.25
20231023,224,호박,0,15.2,12.64,280170.18,1793.75
20231023,225,토마토,0,15.2,12.64,127728,5620
20231023,232,당근,0,15.2,12.64,233820,1986.666667
20231023,245,양파,0,15.2,12.64,777793,1243.333333
20231023,411,사과,0,15.2,12.64,112723.4,6990
20231024,151,고구마,0,15.6,9.34,157240,2600
20231024,152,감자,0,15.6,9.34,238354,1950
20231024,211,배추,0,15.6,9.34,785303.5,1390
20231024,214,상추,0,15.6,9.34,88186,5168.75
20231024,223,오이,0,15.6,9.34,212239.77,535.25
20231024,224,호박,0,15.6,9.34,210993.43,1883.75
20231024,225,토마토,0,15.6,9.34,110821,5620
20231024,232,당근,0,15.6,9.34,228566,2320
20231024,245,양파,0,15.6,9.34,829774,1243.333333
20231024,411,사과,0,15.6,9.34,95046.4,6990
20231025,151,고구마,0,16.6,11.4,137760,2600
20231025,152,감자,0,16.6,11.4,236679,1950
20231025,211,배추,0,16.6,11.4,719213,1320
20231025,214,상추,0,16.6,11.4,88163,5762.5
20231025,223,오이,0,16.6,11.4,235152.21,537.25
20231025,224,호박,0,16.6,11.4,188647.8,1975
20231025,225,토마토,0,16.6,11.4,103816.8,4980
20231025,232,당근,0,16.6,11.4,213880,2320
20231025,245,양파,0,16.6,11.4,805762,1243.333333
20231025,411,사과,0,16.6,11.4,129876.4,6990
20231026,151,고구마,0,17.2,5.79,144135,2600
20231026,152,감자,0,17.2,5.79,259521,1950
20231026,211,배추,0,17.2,5.79,736913,1280
20231026,214,상추,0,17.2,5.79,91859.8,5350
20231026,223,오이,0,17.2,5.79,235173.11,538.25
20231026,224,호박,0,17.2,5.79,203617.9,1825
20231026,225,토마토,0,17.2,5.79,86410.2,4980
20231026,232,당근,0,17.2,5.79,185930,2320
20231026,245,양파,0,17.2,5.79,720868,1196.666667
20231026,411,사과,0,17.2,5.79,101603.4,7320
20231027,151,고구마,0,15.7,10.07,143470,2600
20231027,152,감자,0,15.7,10.07,253749,1950
20231027,211,배추,0,15.7,10.07,640656.5,1130
20231027,214,상추,0,15.7,10.07,101960,5450
20231027,223,오이,0,15.7,10.07,242357.45,520.75
20231027,224,호박,0,15.7,10.07,195986.26,1683.75
20231027,225,토마토,0,15.7,10.07,117584.8,4980
20231027,232,당근,0,15.7,10.07,154290,2320
20231027,245,양파,0,15.7,10.07,644618,1196.666667
20231027,411,사과,0,15.7,10.07,151372.4,6820
20231030,151,고구마,0,15.1,13.71,135670,2600
20231030,152,감자,0,15.1,13.71,246811,1950
20231030,211,배추,0,15.1,13.71,639170,1250
20231030,214,상추,0,15.1,13.71,120032,5412.5
20231030,223,오이,0,15.1,13.71,381343.95,498.25
20231030,224,호박,0,15.1,13.71,293327.77,1587.5
20231030,225,토마토,0,15.1,13.71,148829.4,4580
20231030,232,당근,0,15.1,13.71,213240,2320
20231030,245,양파,0,15.1,13.71,822585,1196.666667
20231030,411,사과,0,15.1,13.71,200808.8,6820
20231031,151,고구마,0,16.5,10.57,145490,2600
20231031,152,감자,0,16.5,10.57,218905,1950
20231031,211,배추,0,16.5,10.57,635232,1110
20231031,214,상추,0,16.5,10.57,104450,4918.75
20231031,223,오이,0,16.5,10.57,206630.3,532.25
20231031,224,호박,0,16.5,10.57,206093.8,1563.75
20231031,225,토마토,0,16.5,10.57,123967.8,4580
20231031,232,당근,0,16.5,10.57,190409,2586.666667
20231031,245,양파,0,16.5,10.57,709397,1196.666667
20231031,411,사과,0,16.5,10.57,190387,6820
20231101,151,고구마,0,19,2.23,154320,2600
20231101,152,감자,0,19,2.23,223491,1950
20231101,211,배추,0,19,2.23,654770.5,970
20231101,214,상추,0,19,2.23,102680,4075
20231101,223,오이,0,19,2.23,272288.82,548.25
20231101,224,호박,0,19,2.23,208454.18,1513.75
20231101,225,토마토,0,19,2.23,108101.2,3960
20231101,232,당근,0,19,2.23,176060,2686.666667
20231101,245,양파,0,19,2.23,830864,1196.666667
20231101,411,사과,0,19,2.23,160444.8,6640
20231102,151,고구마,0,20.8,12.86,163465,2600
20231102,152,감자,0,20.8,12.86,296563,1950
20231102,211,배추,0,20.8,12.86,504437.5,930
20231102,214,상추,0,20.8,12.86,104780,5100
20231102,223,오이,0,20.8,12.86,223216,629.75
20231102,224,호박,0,20.8,12.86,199034.61,1570
20231102,225,토마토,0,20.8,12.86,100955.6,3960
20231102,232,당근,0,20.8,12.86,191350,2943.333333
20231102,245,양파,0,20.8,12.86,679400,1196.666667
20231102,411,사과,0,20.8,12.86,125218.4,6640
20231103,151,고구마,8.5,19.5,6.1,136460,2600
20231103,152,감자,8.5,19.5,6.1,214705,1950
20231103,211,배추,8.5,19.5,6.1,821587.5,910
20231103,214,상추,8.5,19.5,6.1,131826,4793.75
20231103,223,오이,8.5,19.5,6.1,359270.23,554.75
20231103,224,호박,8.5,19.5,6.1,278257.39,1470
20231103,225,토마토,8.5,19.5,6.1,183514.6,2880
20231103,232,당근,8.5,19.5,6.1,197320,2943.333333
20231103,245,양파,8.5,19.5,6.1,933150,1196.666667
20231103,411,사과,8.5,19.5,6.1,174355,6640
20231106,151,고구마,45.8,13.3,4.42,178250,2600
20231106,152,감자,45.8,13.3,4.42,265367,1950
20231106,211,배추,45.8,13.3,4.42,870332.5,850
20231106,214,상추,45.8,13.3,4.42,157095.5,3793.75
20231106,223,오이,45.8,13.3,4.42,495318.87,529.75
20231106,224,호박,45.8,13.3,4.42,382721.9,1320
20231106,225,토마토,45.8,13.3,4.42,175964,2880
20231106,232,당근,45.8,13.3,4.42,212200,2943.333333
20231106,245,양파,45.8,13.3,4.42,758326,1196.666667
20231106,411,사과,45.8,13.3,4.42,189093.2,6540
20231107,151,고구마,0,5.8,14.34,140810,2600
20231107,152,감자,0,5.8,14.34,260143,1950
20231107,211,배추,0,5.8,14.34,615916,910
20231107,214,상추,0,5.8,14.34,103083,3475
20231107,223,오이,0,5.8,14.34,226819.23,593.25
20231107,224,호박,0,5.8,14.34,245595.09,1488.75
20231107,225,토마토,0,5.8,14.34,89389,2880
20231107,232,당근,0,5.8,14.34,250390,2776.666667
20231107,245,양파,0,5.8,14.34,740630,1196.666667
20231107,411,사과,0,5.8,14.34,153918,6540
20231108,151,고구마,0,8.4,13.65,147680,2600
20231108,152,감자,0,8.4,13.65,263855,1950
20231108,211,배추,0,8.4,13.65,1259099,830
20231108,214,상추,0,8.4,13.65,100506,3025
20231108,223,오이,0,8.4,13.65,254725.04,582.25
20231108,224,호박,0,8.4,13.65,197652.1,1470
20231108,225,토마토,0,8.4,13.65,111603.6,3860
20231108,232,당근,0,8.4,13.65,226948,2576.666667
20231108,245,양파,0,8.4,13.65,886086,1196.666667
20231108,411,사과,0,8.4,13.65,136882.6,6780
20231109,151,고구마,5.1,11.4,6.78,114640,2600
20231109,152,감자,5.1,11.4,6.78,216390,1950
20231109,211,배추,5.1,11.4,6.78,1117979.5,790
20231109,214,상추,5.1,11.4,6.78,98292,3181.25
20231109,223,오이,5.1,11.4,6.78,171578.2,623.25
20231109,224,호박,5.1,11.4,6.78,161184.9,1513.75
20231109,225,토마토,5.1,11.4,6.78,104989.2,3860
20231109,232,당근,5.1,11.4,6.78,198730,2176.666667
20231109,245,양파,5.1,11.4,6.78,960152,1196.666667
20231109,411,사과,5.1,11.4,6.78,82473.3,6780
20231110,151,고구마,0,3.4,14.52,93740,2600
20231110,152,감자,0,3.4,14.52,197472,1950
20231110,211,배추,0,3.4,14.52,1354609,790
20231110,214,상추,0,3.4,14.52,98570,2993.75
20231110,223,오이,0,3.4,14.52,200806.11,612.25
20231110,224,호박,0,3.4,14.52,173268.5,1588.75
20231110,225,토마토,0,3.4,14.52,95576,3900
20231110,232,당근,0,3.4,14.52,216351,2020
20231110,245,양파,0,3.4,14.52,798602,1196.666667
20231110,411,사과,0,3.4,14.52,128845,6660
20231113,151,고구마,0,2,14.18,115500,2600
20231113,152,감자,0,2,14.18,208428,1950
20231113,211,배추,0,2,14.18,1368708.4,690
20231113,214,상추,0,2,14.18,74894,5443.75
20231113,223,오이,0,2,14.18,253830.3,698.25
20231113,224,호박,0,2,14.18,244920,1663.75
20231113,225,토마토,0,2,14.18,141720,3900
20231113,232,당근,0,2,14.18,221330,1666.666667
20231113,245,양파,0,2,14.18,784855,1196.666667
20231113,411,사과,0,2,14.18,160659,6870
20231114,151,고구마,0,5,12.94,139499.5,2600
20231114,152,감자,0,5,12.94,227947,1950
20231114,211,배추,0,5,12.94,1140711,890
20231114,214,상추,0,5,12.94,65576,5537.5
20231114,223,오이,0,5,12.94,97812.2,925.75
20231114,224,호박,0,5,12.94,193792.4,1826.25
20231114,225,토마토,0,5,12.94,99539.8,3180
20231114,232,당근,0,5,12.94,187034,1433.333333
20231114,245,양파,0,5,12.94,889943,1196.666667
20231114,411,사과,0,5,12.94,112177.2,6870
20231115,151,고구마,0,7,10.47,126350,2600
20231115,152,감자,0,7,10.47,173868,2050
20231115,211,배추,0,7,10.47,1063092,890
20231115,214,상추,0,7,10.47,74120,5387.5
20231115,223,오이,0,7,10.47,127494.64,1194.75
20231115,224,호박,0,7,10.47,176656,1776.25
20231115,225,토마토,0,7,10.47,105423,3400
20231115,232,당근,0,7,10.47,173104,1433.333333
20231115,245,양파,0,7,10.47,775657.7,1196.666667
20231115,411,사과,0,7,10.47,126950,7060
20231116,151,고구마,8.4,6.6,1.09,127830,2600
20231116,152,감자,8.4,6.6,1.09,195610,2050
20231116,211,배추,8.4,6.6,1.09,1149953,790
20231116,214,상추,8.4,6.6,1.09,75478,5381.25
20231116,223,오이,8.4,6.6,1.09,97024,1248.5
20231116,224,호박,8.4,6.6,1.09,164836,1926.25
20231116,225,토마토,8.4,6.6,1.09,90064,3200
20231116,232,당근,8.4,6.6,1.09,159290,1433.333333
20231116,245,양파,8.4,6.6,1.09,805798,1196.666667
20231116,411,사과,8.4,6.6,1.09,120331,6910
20231117,151,고구마,0,1.6,7.42,146750,2600
20231117,152,감자,0,1.6,7.42,210991,2050
20231117,211,배추,0,1.6,7.42,1273787,1050
20231117,214,상추,0,1.6,7.42,78694,5600
20231117,223,오이,0,1.6,7.42,132887.15,1393.5
20231117,224,호박,0,1.6,7.42,176450,1820
20231117,225,토마토,0,1.6,7.42,78154.2,3200
20231117,232,당근,0,1.6,7.42,163514,1433.333333
20231117,245,양파,0,1.6,7.42,705397,1196.666667
20231117,411,사과,0,1.6,7.42,124664.8,6910
20231120,151,고구마,0,6.2,12.93,220000,2600
20231120,152,감자,0,6.2,12.93,263136,2050
20231120,211,배추,0,6.2,12.93,1833804,1050
20231120,214,상추,0,6.2,12.93,84496,5600
20231120,223,오이,0,6.2,12.93,177367.5,1393.5
20231120,224,호박,0,6.2,12.93,217548,1820
20231120,225,토마토,0,6.2,12.93,96602,3180
20231120,232,당근,0,6.2,12.93,266540,1433.333333
20231120,245,양파,0,6.2,12.93,886804,1196.666667
20231120,411,사과,0,6.2,12.93,139140,7620
20231121,151,고구마,0,7.4,12.57,132120,2600
20231121,152,감자,0,7.4,12.57,279714,2050
20231121,211,배추,0,7.4,12.57,1486829,790
20231121,214,상추,0,7.4,12.57,73730,6825
20231121,223,오이,0,7.4,12.57,110520.89,1488.5
20231121,224,호박,0,7.4,12.57,189653.8,1795
20231121,225,토마토,0,7.4,12.57,79888.2,3180
20231121,232,당근,0,7.4,12.57,265500,1676.666667
20231121,245,양파,0,7.4,12.57,884813.3,1196.666667
20231121,411,사과,0,7.4,12.57,102408.6,7850
20231122,151,고구마,0,9.5,10.28,155050,2600
20231122,152,감자,0,9.5,10.28,241107,2050
20231122,211,배추,0,9.5,10.28,1254447,710
20231122,214,상추,0,9.5,10.28,76475.5,6387.5
20231122,223,오이,0,9.5,10.28,155792.21,1511
20231122,224,호박,0,9.5,10.28,192500.4,1807.5
